"","Brewery_id","Name.x","Beer_ID","ABV","IBU","Style","Ounces","Name.y","City","State","region"
"846",142,"Hopped on the High Seas (Citra)",1693,0.07,60,"American IPA",12,"Cigar City Brewing Company","Tampa","FL","South"
"847",142,"Hopped on the High Seas (Ahtanum)",1692,0.07,60,"American IPA",12,"Cigar City Brewing Company","Tampa","FL","South"
"848",142,"Gwar Beer",1369,0.055,NA,"American Pale Ale (APA)",12,"Cigar City Brewing Company","Tampa","FL","South"
"849",142,"Tropical Heatwave",1243,0.052,NA,"American Pale Wheat Ale",16,"Cigar City Brewing Company","Tampa","FL","South"
"850",142,"Humidor Series India Pale Ale",1142,0.075,70,"American IPA",12,"Cigar City Brewing Company","Tampa","FL","South"
"851",142,"Jai Alai IPA Aged on White Oak",1141,0.075,70,"American IPA",12,"Cigar City Brewing Company","Tampa","FL","South"
"852",142,"José Martí American Porter",1140,0.08,65,"American Porter",12,"Cigar City Brewing Company","Tampa","FL","South"
"853",142,"Invasion Pale Ale",1139,0.05,NA,"American Pale Ale (APA)",12,"Cigar City Brewing Company","Tampa","FL","South"
"854",142,"Maduro Brown Ale",1138,0.055,25,"English Brown Ale",12,"Cigar City Brewing Company","Tampa","FL","South"
"855",142,"Maduro Brown Ale",571,0.055,25,"American Brown Ale",12,"Cigar City Brewing Company","Tampa","FL","South"
"856",142,"Hotter Than Helles Lager",570,0.05,NA,"Munich Helles Lager",12,"Cigar City Brewing Company","Tampa","FL","South"
"857",142,"Tocobaga Red Ale",569,0.072,75,"American Amber / Red Ale",12,"Cigar City Brewing Company","Tampa","FL","South"
"858",142,"Jai Alai IPA",546,0.075,70,"American IPA",12,"Cigar City Brewing Company","Tampa","FL","South"
"859",142,"Florida Cracker Belgian Wit",545,0.05,18,"Witbier",12,"Cigar City Brewing Company","Tampa","FL","South"
"860",143,"Hunny Do Wheat",2347,0.048,18,"American Pale Wheat Ale",12,"Third Street Brewhouse","Cold Spring","MN","Midwest"
"861",143,"Three Way Pale Ale",1781,0.052,NA,"American Pale Ale (APA)",12,"Third Street Brewhouse","Cold Spring","MN","Midwest"
"862",143,"Rise to the Top",1780,0.041,NA,"Cream Ale",12,"Third Street Brewhouse","Cold Spring","MN","Midwest"
"863",143,"Lost Trout Brown Ale",1779,0.049,NA,"American Brown Ale",12,"Third Street Brewhouse","Cold Spring","MN","Midwest"
"864",144,"Gansett Light",2345,0.037,10,"Light Lager",16,"Narragansett Brewing Company","Providence","RI","Northeast"
"865",144,"Bohemian Pils",2224,0.052,30,"American Pilsner",16,"Narragansett Brewing Company","Providence","RI","Northeast"
"866",144,"Autocrat Coffee Milk Stout",1775,0.053,30,"Milk / Sweet Stout",16,"Narragansett Brewing Company","Providence","RI","Northeast"
"867",144,"Narragansett Bohemian Pilsner",1291,0.086,35,"German Pilsener",16,"Narragansett Brewing Company","Providence","RI","Northeast"
"868",144,"Narragansett Summer Ale",1093,0.042,24,"American Pale Wheat Ale",12,"Narragansett Brewing Company","Providence","RI","Northeast"
"869",144,"Narragansett Cream Ale",580,0.05,22,"Cream Ale",16,"Narragansett Brewing Company","Providence","RI","Northeast"
"870",144,"Narragansett Summer Ale",403,0.042,24,"American Pale Wheat Ale",16,"Narragansett Brewing Company","Providence","RI","Northeast"
"871",144,"Narragansett Porter",316,0.07,22,"American Porter",16,"Narragansett Brewing Company","Providence","RI","Northeast"
"872",144,"Narragansett Bock",315,0.065,32,"Bock",16,"Narragansett Brewing Company","Providence","RI","Northeast"
"873",144,"Narragansett Fest Lager",314,0.055,15,"Märzen / Oktoberfest",16,"Narragansett Brewing Company","Providence","RI","Northeast"
"874",145,"Little Red Cap",2339,0.063,43,"Altbier",12,"Grimm Brothers Brewhouse","Loveland","CO","West"
"875",146,"Shark Tracker Light lager",2338,0.048,NA,"Light Lager",12,"Cisco Brewers","Nantucket","MA","Northeast"
"876",146,"Pumple Drumkin",1365,0.06,NA,"Pumpkin Ale",12,"Cisco Brewers","Nantucket","MA","Northeast"
"877",146,"Grey Lady",1094,0.045,NA,"Witbier",12,"Cisco Brewers","Nantucket","MA","Northeast"
"878",146,"Summer of Lager",657,0.062,NA,"Munich Helles Lager",12,"Cisco Brewers","Nantucket","MA","Northeast"
"879",146,"Indie Pale Ale",656,0.065,NA,"American IPA",12,"Cisco Brewers","Nantucket","MA","Northeast"
"880",146,"Sankaty Light Lager",359,0.038,NA,"Light Lager",12,"Cisco Brewers","Nantucket","MA","Northeast"
"881",146,"Whale's Tale Pale Ale",56,0.056,NA,"English Pale Ale",12,"Cisco Brewers","Nantucket","MA","Northeast"
"882",147,"Charlie's Rye IPA",2337,0.06,NA,"American IPA",16,"Angry Minnow","Hayward","WI","Midwest"
"883",148,"New Cleveland Palesner",2336,0.05,NA,"American Pilsner",12,"Platform Beer Company","Cleveland","OH","Midwest"
"884",149,"Perpetual Darkness",2335,0.092,72,"Belgian Strong Dark Ale",12,"Odyssey Beerwerks","Arvada","CO","West"
"885",149,"Clan Warrior",2334,0.087,29,"Scotch Ale / Wee Heavy",12,"Odyssey Beerwerks","Arvada","CO","West"
"886",149,"Psycho Penguin Vanilla Porter",2333,0.054,36,"American Porter",12,"Odyssey Beerwerks","Arvada","CO","West"
"887",149,"Heliocentric Hefeweizen",1721,0.047,NA,"Hefeweizen",12,"Odyssey Beerwerks","Arvada","CO","West"
"888",149,"Ghose Drifter Pale Ale",1720,0.051,NA,"American Pale Ale (APA)",12,"Odyssey Beerwerks","Arvada","CO","West"
"889",149,"Ghost Rider Pale Ale (2013)",1431,0.051,NA,"American Pale Ale (APA)",12,"Odyssey Beerwerks","Arvada","CO","West"
"890",149,"Helios Hefeweizen (2013)",1430,0.047,NA,"Hefeweizen",12,"Odyssey Beerwerks","Arvada","CO","West"
"891",150,"Deadeye Jack",2332,0.06,NA,"American Porter",12,"Lonerider Brewing Company","Raleigh","NC","South"
"892",150,"Pistols at Dawn",2330,0.075,NA,"American Stout",16,"Lonerider Brewing Company","Raleigh","NC","South"
"893",150,"Peacemaker Pale Ale",2329,0.057,47,"American Pale Ale (APA)",12,"Lonerider Brewing Company","Raleigh","NC","South"
"894",150,"Shotgun Betty",2327,0.058,11,"Hefeweizen",12,"Lonerider Brewing Company","Raleigh","NC","South"
"895",150,"Sweet Josie",2326,0.061,30,"American Brown Ale",12,"Lonerider Brewing Company","Raleigh","NC","South"
"896",151,"Watershed IPA",2331,0.067,70,"American IPA",12,"Oakshire Brewing","Eugene","OR","West"
"897",151,"Oakshire Amber Ale",1669,0.054,24,"American Amber / Red Ale",12,"Oakshire Brewing","Eugene","OR","West"
"898",151,"Overcast Espresso Stout",1668,0.058,27,"American Stout",12,"Oakshire Brewing","Eugene","OR","West"
"899",151,"Watershed IPA (2013)",999,0.067,70,"American IPA",12,"Oakshire Brewing","Eugene","OR","West"
"900",152,"Fort Pitt Ale",2322,NA,NA,"American Amber / Red Ale",12,"Fort Pitt Brewing Company","Latrobe","PA","Northeast"
"901",153,"Turnrow Harvest Ale",2321,0.055,NA,"American Blonde Ale",12,"Tin Roof Brewing Company","Baton Rouge","LA","South"
"902",153,"Juke Joint IPA",1755,0.07,60,"American IPA",12,"Tin Roof Brewing Company","Baton Rouge","LA","South"
"903",153,"Parade Ground Coffee Porter",1754,0.07,35,"American Porter",12,"Tin Roof Brewing Company","Baton Rouge","LA","South"
"904",153,"Tin Roof Watermelon Wheat",1428,0.05,21,"Fruit / Vegetable Beer",12,"Tin Roof Brewing Company","Baton Rouge","LA","South"
"905",153,"Tin Roof Blonde Ale",529,0.045,18,"American Blonde Ale",12,"Tin Roof Brewing Company","Baton Rouge","LA","South"
"906",153,"Voodoo Bengal Pale Ale",495,0.055,37,"American Pale Ale (APA)",12,"Tin Roof Brewing Company","Baton Rouge","LA","South"
"907",153,"Perfect Tin Amber",494,0.045,28,"American Amber / Red Ale",12,"Tin Roof Brewing Company","Baton Rouge","LA","South"
"908",154,"Knotty Blonde Ale",2319,0.04,18,"American Blonde Ale",12,"Three Creeks Brewing","Sisters","OR","West"
"909",154,"Fivepine Chocolate Porter",2317,0.062,40,"American Porter",12,"Three Creeks Brewing","Sisters","OR","West"
"910",154,"Hoodoo Voodoo IPA",2316,0.062,82,"American IPA",12,"Three Creeks Brewing","Sisters","OR","West"
"911",155,"Ginja Ninja",2318,0.06,NA,"Cider",12,"2 Towns Ciderhouse","Corvallis","OR","West"
"912",155,"Cherried Away",2170,0.06,NA,"Cider",12,"2 Towns Ciderhouse","Corvallis","OR","West"
"913",155,"Rhubarbarian",2169,0.06,NA,"Cider",12,"2 Towns Ciderhouse","Corvallis","OR","West"
"914",155,"BrightCider",1502,0.06,NA,"Cider",12,"2 Towns Ciderhouse","Corvallis","OR","West"
"915",156,"Hopportunity Knocks IPA",2315,0.068,100,"American IPA",12,"Caldera Brewing Company","Ashland","OR","West"
"916",156,"Pilot Rock Porter",1808,0.06,NA,"American Porter",12,"Caldera Brewing Company","Ashland","OR","West"
"917",156,"Caldera Pale Ale",1419,0.056,55,"American Pale Ale (APA)",12,"Caldera Brewing Company","Ashland","OR","West"
"918",156,"Lawnmower Lager",878,0.039,16,"American Adjunct Lager",12,"Caldera Brewing Company","Ashland","OR","West"
"919",156,"Ashland Amber Ale (2009)",794,0.054,24,"American Amber / Red Ale",12,"Caldera Brewing Company","Ashland","OR","West"
"920",156,"Caldera IPA (2009)",793,0.061,94,"American IPA",12,"Caldera Brewing Company","Ashland","OR","West"
"921",156,"Caldera IPA (2007)",792,0.061,94,"American IPA",12,"Caldera Brewing Company","Ashland","OR","West"
"922",156,"Caldera Pale Ale (2010)",791,0.056,55,"American Pale Ale (APA)",12,"Caldera Brewing Company","Ashland","OR","West"
"923",156,"Caldera Pale Ale (2009)",790,0.056,55,"American Pale Ale (APA)",12,"Caldera Brewing Company","Ashland","OR","West"
"924",156,"Caldera Pale Ale (2005)",789,0.056,55,"American Pale Ale (APA)",12,"Caldera Brewing Company","Ashland","OR","West"
"925",156,"Caldera Pale Ale (2007)",788,0.056,55,"American Pale Ale (APA)",12,"Caldera Brewing Company","Ashland","OR","West"
"926",156,"Caldera Pale Ale (2011)",38,0.056,55,"American Pale Ale (APA)",12,"Caldera Brewing Company","Ashland","OR","West"
"927",156,"Ashland Amber Ale",37,0.054,24,"American Amber / Red Ale",12,"Caldera Brewing Company","Ashland","OR","West"
"928",156,"Caldera IPA",36,0.061,94,"American IPA",12,"Caldera Brewing Company","Ashland","OR","West"
"929",157,"Wild Trail Pale Ale",2314,0.057,44,"American Pale Ale (APA)",12,"Greenbrier Valley Brewing Company","Lewisburg","WV","South"
"930",157,"Mothman Black IPA",2313,0.067,71,"American Black Ale",12,"Greenbrier Valley Brewing Company","Lewisburg","WV","South"
"931",158,"Camelback",2312,0.061,60,"American IPA",12,"Phoenix Ale Brewery","Phoenix","AZ","West"
"932",159,"Knotty Pine",2311,0.054,NA,"American Pale Ale (APA)",12,"Lumberyard Brewing Company","Flagstaff","AZ","West"
"933",159,"Lumberyard Pilsner",1153,0.053,20,"American Pilsner",12,"Lumberyard Brewing Company","Flagstaff","AZ","West"
"934",159,"Lumberyard IPA",355,0.061,NA,"American IPA",12,"Lumberyard Brewing Company","Flagstaff","AZ","West"
"935",159,"Lumberyard Red Ale",125,0.058,NA,"American Amber / Red Ale",12,"Lumberyard Brewing Company","Flagstaff","AZ","West"
"936",160,"PUNK'N",2310,0.05,10,"Pumpkin Ale",12,"Uinta Brewing Company","Salt Lake City","UT","West"
"937",160,"Yard Sale Winter Lager",2100,0.04,22,"American Amber / Red Lager",12,"Uinta Brewing Company","Salt Lake City","UT","West"
"938",160,"Trader Session IPA",1925,0.04,42,"American IPA",12,"Uinta Brewing Company","Salt Lake City","UT","West"
"939",160,"Hop Nosh IPA",1723,0.073,83,"American IPA",12,"Uinta Brewing Company","Salt Lake City","UT","West"
"940",160,"SUM'R",1212,0.04,17,"American Blonde Ale",12,"Uinta Brewing Company","Salt Lake City","UT","West"
"941",160,"Organic Baba Black Lager",1097,0.04,32,"Schwarzbier",12,"Uinta Brewing Company","Salt Lake City","UT","West"
"942",160,"Hop Notch IPA (2013)",1089,0.073,82,"American IPA",12,"Uinta Brewing Company","Salt Lake City","UT","West"
"943",160,"Cutthroat Pale Ale",1088,0.04,34,"American Pale Ale (APA)",12,"Uinta Brewing Company","Salt Lake City","UT","West"
"944",160,"WYLD Extra Pale Ale",974,0.04,29,"American Pale Ale (APA)",12,"Uinta Brewing Company","Salt Lake City","UT","West"
"945",161,"Sunbru Kölsch",2309,0.052,17,"Kölsch",12,"Four Peaks Brewing Company","Tempe","AZ","West"
"946",161,"Kilt Lifter Scottish-Style Ale",1635,0.06,21,"",12,"Four Peaks Brewing Company","Tempe","AZ","West"
"947",161,"Pumpkin Porter",1616,0.051,NA,"American Porter",12,"Four Peaks Brewing Company","Tempe","AZ","West"
"948",161,"Four Peaks Peach Ale",1585,0.042,9,"Fruit / Vegetable Beer",12,"Four Peaks Brewing Company","Tempe","AZ","West"
"949",161,"Hop Knot IPA",358,0.067,47,"American IPA",12,"Four Peaks Brewing Company","Tempe","AZ","West"
"950",161,"Kilt Lifter Scottish-Style Ale (2009)",179,0.06,21,"Scottish Ale",12,"Four Peaks Brewing Company","Tempe","AZ","West"
"951",161,"Sunbru Kölsch",178,0.052,NA,"Kölsch",12,"Four Peaks Brewing Company","Tempe","AZ","West"
"952",162,"River House",2308,0.05,20,"Saison / Farmhouse Ale",16,"Martin House Brewing Company","Fort Worth","TX","South"
"953",162,"Pretzel Stout",2268,0.065,47,"American Stout",16,"Martin House Brewing Company","Fort Worth","TX","South"
"954",162,"Rubberneck Red",2197,0.05,35,"American Amber / Red Ale",16,"Martin House Brewing Company","Fort Worth","TX","South"
"955",162,"The Imperial Texan",2120,0.08,NA,"American Double / Imperial IPA",16,"Martin House Brewing Company","Fort Worth","TX","South"
"956",162,"The Imperial Texan",1234,0.08,NA,"American Double / Imperial IPA",12,"Martin House Brewing Company","Fort Worth","TX","South"
"957",162,"Day Break 4-Grain Breakfast Beer",1233,0.05,NA,"Rye Beer",16,"Martin House Brewing Company","Fort Worth","TX","South"
"958",162,"River House Saison",1232,0.05,NA,"Saison / Farmhouse Ale",12,"Martin House Brewing Company","Fort Worth","TX","South"
"959",162,"There Will Be Stout",1231,0.065,NA,"American Stout",12,"Martin House Brewing Company","Fort Worth","TX","South"
"960",163,"Smooth Operator",2307,0.038,NA,"Cream Ale",16,"Right Brain Brewery","Traverse City","MI","Midwest"
"961",164,"Homefront IPA",2305,0.06,70,"American IPA",12,"Sly Fox Brewing Company","Phoenixville","PA","Northeast"
"962",165,"Sundown",2304,0.071,36,"Saison / Farmhouse Ale",12,"Round Guys Brewing","Lansdale","PA","Northeast"
"963",165,"Sanctified",2249,0.099,NA,"Belgian Strong Pale Ale",12,"Round Guys Brewing","Lansdale","PA","Northeast"
"964",165,"Fear of a Brett Planet",2053,0.051,NA,"American Pale Ale (APA)",12,"Round Guys Brewing","Lansdale","PA","Northeast"
"965",165,"Original Slacker Ale",1842,0.056,40,"English Brown Ale",12,"Round Guys Brewing","Lansdale","PA","Northeast"
"966",165,"Alpha Blackback",1841,0.072,NA,"American Black Ale",12,"Round Guys Brewing","Lansdale","PA","Northeast"
"967",165,"Kiss Off IPA",1782,0.063,NA,"American IPA",12,"Round Guys Brewing","Lansdale","PA","Northeast"
"968",165,"Dog Days Summer Ale",1552,0.045,28,"Kölsch",12,"Round Guys Brewing","Lansdale","PA","Northeast"
"969",166,"Beer Agent Re-Ignition",2303,0.053,22,"American Blonde Ale",16,"Great Crescent Brewery","Aurora","IN","Midwest"
"970",166,"Cherry Ale",1990,0.057,18,"Fruit / Vegetable Beer",16,"Great Crescent Brewery","Aurora","IN","Midwest"
"971",166,"Bourbon Barrel Aged Coconut Porter",1702,0.056,33,"American Porter",16,"Great Crescent Brewery","Aurora","IN","Midwest"
"972",166,"Great Crescent IPA",1701,0.062,60,"American IPA",16,"Great Crescent Brewery","Aurora","IN","Midwest"
"973",166,"Aurora Lager",1700,0.057,27,"Dortmunder / Export Lager",16,"Great Crescent Brewery","Aurora","IN","Midwest"
"974",166,"Great Crescent Blonde Ale",1699,0.053,22,"American Blonde Ale",16,"Great Crescent Brewery","Aurora","IN","Midwest"
"975",166,"Great Crescent Coconut Porter",1269,0.056,33,"American Porter",16,"Great Crescent Brewery","Aurora","IN","Midwest"
"976",166,"Great Crescent Oktoberfest Lager",930,0.057,25,"Märzen / Oktoberfest",16,"Great Crescent Brewery","Aurora","IN","Midwest"
"977",166,"Great Crescent Brown Ale",649,0.045,36,"American Brown Ale",16,"Great Crescent Brewery","Aurora","IN","Midwest"
"978",166,"Cherry Ale (1)",639,0.057,18,"Fruit / Vegetable Beer",16,"Great Crescent Brewery","Aurora","IN","Midwest"
"979",166,"Aurora Lager (2011)",626,0.057,27,"Dortmunder / Export Lager",16,"Great Crescent Brewery","Aurora","IN","Midwest"
"980",166,"Frosted Fields Winter Wheat",615,0.06,25,"American Dark Wheat Ale",16,"Great Crescent Brewery","Aurora","IN","Midwest"
"981",166,"Great Crescent Belgian Style Wit",478,0.051,13,"Witbier",16,"Great Crescent Brewery","Aurora","IN","Midwest"
"982",166,"Bourbon's Barrel Stout",455,0.075,65,"American Stout",16,"Great Crescent Brewery","Aurora","IN","Midwest"
"983",166,"Great Crescent Stout",442,0.08,66,"English Stout",16,"Great Crescent Brewery","Aurora","IN","Midwest"
"984",166,"Great Crescent Coconut Porter (2012)",441,0.056,33,"American Porter",16,"Great Crescent Brewery","Aurora","IN","Midwest"
"985",166,"Great Crescent Dark Lager",440,0.057,23,"Euro Dark Lager",16,"Great Crescent Brewery","Aurora","IN","Midwest"
"986",166,"Great Crescent Mild Ale",439,0.042,26,"English Dark Mild Ale",16,"Great Crescent Brewery","Aurora","IN","Midwest"
"987",166,"Great Crescent IPA (2011)",436,0.062,60,"American IPA",16,"Great Crescent Brewery","Aurora","IN","Midwest"
"988",166,"Great Crescent Blonde Ale (2011)",389,0.053,22,"American Blonde Ale",16,"Great Crescent Brewery","Aurora","IN","Midwest"
"989",167,"Pinner Throwback IPA",2302,0.049,35,"American IPA",12,"Oskar Blues Brewery","Longmont","CO","West"
"990",167,"Centennial State Pale Ale",1883,0.052,NA,"American Pale Ale (APA)",19.2,"Oskar Blues Brewery","Longmont","CO","West"
"991",167,"Old Chub NITRO",1859,0.08,NA,"Scotch Ale / Wee Heavy",16,"Oskar Blues Brewery","Longmont","CO","West"
"992",167,"The CROWLER™",1796,NA,NA,"",32,"Oskar Blues Brewery","Longmont","CO","West"
"993",167,"CAN'D AID Foundation",1790,NA,NA,"",12,"Oskar Blues Brewery","Longmont","CO","West"
"994",167,"Icey.P.A.",1752,NA,NA,"American IPA",16,"Oskar Blues Brewery","Longmont","CO","West"
"995",167,"One Nut Brown",1751,0.05,NA,"English Brown Ale",12,"Oskar Blues Brewery","Longmont","CO","West"
"996",167,"Birth IPA",1750,NA,NA,"American IPA",12,"Oskar Blues Brewery","Longmont","CO","West"
"997",167,"Dale's Pale Ale",1444,0.065,65,"American Pale Ale (APA)",12,"Oskar Blues Brewery","Longmont","CO","West"
"998",167,"Dale's Pale Ale",1252,0.065,65,"American Pale Ale (APA)",12,"Oskar Blues Brewery","Longmont","CO","West"
"999",167,"Mama's Little Yella Pils",1167,0.053,35,"Czech Pilsener",19.2,"Oskar Blues Brewery","Longmont","CO","West"
"1000",167,"oSKAr the G'Rauch",993,0.085,NA,"American IPA",19.2,"Oskar Blues Brewery","Longmont","CO","West"
"1001",167,"oSKAr the G'Rauch",992,0.085,NA,"American IPA",16,"Oskar Blues Brewery","Longmont","CO","West"
"1002",167,"Dale's Pale Ale",955,0.065,65,"American Pale Ale (APA)",19.2,"Oskar Blues Brewery","Longmont","CO","West"
"1003",167,"The Deuce",933,0.07,NA,"American Brown Ale",16,"Oskar Blues Brewery","Longmont","CO","West"
"1004",167,"Dale's Pale Ale (10 Year Anniversary)",892,0.065,65,"American Pale Ale (APA)",12,"Oskar Blues Brewery","Longmont","CO","West"
"1005",167,"Dale's Pale Ale (2012)",828,0.065,65,"American Pale Ale (APA)",12,"Oskar Blues Brewery","Longmont","CO","West"
